date,callsign,flight_number,icao_address,ac_type_icao,aircraft_role,tail_number,airline_icao,airline_iata,airline_name,departure_airport_icao,arrival_airport_icao,departure_airport_iata,arrival_airport_iata,departure_scheduled_time,arrival_scheduled_time
2022-11-01,JJA1102,7C1102,71C063,B738,PAX,HL8063,JJA,7C,Jeju Air,RKSI,RJAA,ICN,NRT,2022-11-01 23:10:00.000000 UTC,2022-11-02 01:35:00.000000 UTC
2022-11-01,JJA1105,7C1105,71C317,B738,PAX,HL8317,JJA,7C,Jeju Air,RJAA,RKSI,NRT,ICN,2022-11-01 05:00:00.000000 UTC,2022-11-01 07:45:00.000000 UTC
2022-11-01,ABL8022,BX8022,71C396,A21N,PAX,HL8396,ABL,BX,Air Busan,RKPC,RKSS,CJU,GMP,2022-11-01 11:25:00.000000 UTC,2022-11-01 12:45:00.000000 UTC
2022-11-01,IRA657,IR657,7324C1,A321,PAX,EP-IFA,IRA,IR,Iran Air,OMDB,OISS,DXB,SYZ,2022-11-01 14:35:00.000000 UTC,2022-11-01 16:00:00.000000 UTC
2022-11-01,FFM1675,FY1675,750048,AT75,PAX,9M-FYH,FFM,FY,Flyfirefly,WMKA,WMSA,AOR,SZB,2022-11-01 12:10:00.000000 UTC,2022-11-01 13:20:00.000000 UTC
2022-11-01,AXM5746,AK5746,75010B,A320,PAX,9M-AFF,AXM,AK,AirAsia,WMKK,WBKW,KUL,TWU,2022-11-01 01:35:00.000000 UTC,2022-11-01 04:25:00.000000 UTC
2022-11-01,FFM1673,FY1673,750278,AT75,PAX,9M-FYK,FFM,FY,Flyfirefly,WMKA,WMSA,AOR,SZB,2022-11-01 08:30:00.000000 UTC,2022-11-01 09:40:00.000000 UTC
2022-11-01,MAS1455,MH1455,75027B,B738,PAX,9M-MLK,MAS,MH,Malaysia Airlines,WMKL,WMKK,LGK,KUL,2022-11-01 10:25:00.000000 UTC,2022-11-01 11:40:00.000000 UTC
2022-11-01,MAS784,MH784,7503AC,B738,PAX,9M-MLV,MAS,MH,Malaysia Airlines,WMKK,VTBS,KUL,BKK,2022-11-01 01:00:00.000000 UTC,2022-11-01 03:15:00.000000 UTC
2022-11-01,MXD804,OD804,750421,B38M,PAX,9M-LRG,MXD,OD,Batik Air Malaysia,WSSS,WMKK,SIN,KUL,2022-11-01 04:20:00.000000 UTC,2022-11-01 05:25:00.000000 UTC
2022-11-01,MAS132,MH132,750449,A359,PAX,9M-MAB,MAS,MH,Malaysia Airlines,NZAA,WMKK,AKL,KUL,2022-10-31 12:10:00.000000 UTC,2022-10-31 23:20:00.000000 UTC
2022-11-01,CEB128,5J128,7583A1,A320,PAX,RP-C4100,CEB,5J,Cebu Pacific Air,RPVM,RKSI,CEB,ICN,2022-11-01 07:30:00.000000 UTC,2022-11-01 12:15:00.000000 UTC
2022-11-01,APG322,Z2322,75847F,A320,PAX,RP-C8979,APG,Z2,AirAsia Philippines,RPLL,RPVA,MNL,TAC,2022-11-01 19:50:00.000000 UTC,2022-11-01 21:05:00.000000 UTC
2022-11-01,CEB619,5J619,758533,A321,PAX,RP-C4114,CEB,5J,Cebu Pacific Air,RPLL,RPVT,MNL,TAG,2022-11-01 20:50:00.000000 UTC,2022-11-01 22:35:00.000000 UTC
2022-11-01,TGW652,TR652,76B866,A21N,PAX,9V-NCF,TGW,TR,Scoot,WSSS,VTSP,SIN,HKT,2022-11-01 10:20:00.000000 UTC,2022-11-01 12:20:00.000000 UTC
2022-11-01,TGW564,TR564,76B869,A21N,PAX,9V-NCI,TGW,TR,Scoot,WSSS,VOTR,SIN,TRZ,2022-11-01 13:25:00.000000 UTC,2022-11-01 17:25:00.000000 UTC
2022-11-01,TGW898,TR898,76BCC7,B788,PAX,9V-OFG,TGW,TR,Scoot,RCTP,RJAA,TPE,NRT,2022-10-31 22:40:00.000000 UTC,2022-11-01 01:45:00.000000 UTC
2022-11-01,TGW808,TR808,76BD49,B789,PAX,9V-OJI,TGW,TR,Scoot,WSSS,RJAA,SIN,NRT,2022-11-01 14:05:00.000000 UTC,2022-11-01 21:00:00.000000 UTC
2022-11-01,SIA7373,SQ7373,76CCD0,B744,CAR,9V-SFP,SIA,SQ,Singapore Airlines,EHAM,OMSJ,AMS,SHJ,2022-11-01 09:35:00.000000 UTC,2022-11-01 15:45:00.000000 UTC
2022-11-01,SIA352,SQ352,76CD42,A359,PAX,9V-SJB,SIA,SQ,Singapore Airlines,WSSS,EKCH,SIN,CPH,2022-11-01 16:20:00.000000 UTC,2022-11-02 06:15:00.000000 UTC
2022-11-01,SIA423,SQ423,76CD6E,A388,PAX,9V-SKN,SIA,SQ,Singapore Airlines,VABB,WSSS,BOM,SIN,2022-11-01 18:05:00.000000 UTC,2022-11-01 23:30:00.000000 UTC
2022-11-01,SIA26,SQ26,76CD75,A388,PAX,9V-SKU,SIA,SQ,Singapore Airlines,WSSS,EDDF,SIN,FRA,2022-10-31 15:55:00.000000 UTC,2022-11-01 05:20:00.000000 UTC
2022-11-01,CHH7214,HU7214,78027D,B738,PAX,B-1729,CHH,HU,Hainan Airlines,ZSNJ,ZGGG,NKG,CAN,2022-11-01 02:25:00.000000 UTC,2022-11-01 05:00:00.000000 UTC
2022-11-01,CES5865,MU5865,7802A1,B737,PAX,B-5231,CES,MU,China Eastern Airlines,ZPZT,ZUCK,ZAT,CKG,2022-11-01 04:00:00.000000 UTC,2022-11-01 05:05:00.000000 UTC
2022-11-01,CXA8501,MF8501,7.802E+11,B738,PAX,B-5306,CXA,MF,Xiamen Airlines,ZSAM,ZSSS,XMN,SHA,2022-11-01 23:00:00.000000 UTC,2022-11-02 00:50:00.000000 UTC
2022-11-01,CDG1198,SC1198,7803C5,B738,PAX,B-1982,CDG,SC,Shandong Airlines,ZSWZ,ZSJN,WNZ,TNA,2022-11-01 04:10:00.000000 UTC,2022-11-01 06:20:00.000000 UTC
2022-11-01,CCA1400,CA1400,7803F4,A321,PAX,B-6326,CCA,CA,Air China,ZGHA,ZBAA,CSX,PEK,2022-11-01 06:00:00.000000 UTC,2022-11-01 08:20:00.000000 UTC
2022-11-01,CSC8784,3U8784,780468,A320,PAX,B-6348,CSC,3U,Sichuan Airlines,ZGSZ,ZUCK,SZX,CKG,2022-11-01 08:20:00.000000 UTC,2022-11-01 10:35:00.000000 UTC
2022-11-01,CSZ9765,ZH9765,780569,A320,PAX,B-6566,CSZ,ZH,Shenzhen Airlines,ZYHB,ZSCN,HRB,KHN,2022-11-01 00:45:00.000000 UTC,2022-11-01 04:30:00.000000 UTC
2022-11-01,CCA1613,CA1613,7805A0,A321,PAX,B-6595,CCA,CA,Air China,ZBAA,ZYYJ,PEK,YNJ,2022-10-31 22:40:00.000000 UTC,2022-11-01 00:45:00.000000 UTC
2022-11-01,CQH8830,9C8830,7805D1,A320,PAX,B-6612,CQH,9C,Spring Airlines,ZGCD,ZSSS,CGD,SHA,2022-11-01 13:35:00.000000 UTC,2022-11-01 15:35:00.000000 UTC
2022-11-01,CSN3966,CZ3966,7805FE,A321,PAX,B-6630,CSN,CZ,China Southern Airlines,ZSSS,ZGSZ,SHA,SZX,2022-11-01 03:25:00.000000 UTC,2022-11-01 06:05:00.000000 UTC
2022-11-01,CSN6299,CZ6299,780626,A320,PAX,B-6652,CSN,CZ,China Southern Airlines,ZYTL,ZGSZ,DLC,SZX,2022-10-31 23:15:00.000000 UTC,2022-11-01 02:55:00.000000 UTC
2022-11-01,CSC3503,3U3503,780735,A320,PAX,B-6772,CSC,3U,Sichuan Airlines,ZPJH,ZUCK,JHG,CKG,2022-10-31 22:50:00.000000 UTC,2022-11-01 00:35:00.000000 UTC
2022-11-01,CES5922,MU5922,7807D7,B737,PAX,B-5282,CES,MU,China Eastern Airlines,ZPLJ,ZPPP,LJG,KMG,2022-11-01 05:00:00.000000 UTC,2022-11-01 06:05:00.000000 UTC
2022-11-01,CES5646,MU5646,780852,A320,PAX,B-6870,CES,MU,China Eastern Airlines,ZPJH,ZPPP,JHG,KMG,2022-11-01 12:50:00.000000 UTC,2022-11-01 13:55:00.000000 UTC
2022-11-01,CES2869,MU2869,78086F,A320,PAX,B-6892,CES,MU,China Eastern Airlines,ZGGG,ZSSH,CAN,HIA,2022-11-01 05:10:00.000000 UTC,2022-11-01 07:30:00.000000 UTC
2022-11-01,CDG4909,SC4909,7809A0,B738,PAX,B-5725,CDG,SC,Shandong Airlines,ZSQD,ZSCN,TAO,KHN,2022-10-31 22:50:00.000000 UTC,2022-11-01 00:45:00.000000 UTC
2022-11-01,HKE725,UO725,780A73,A320,PAX,B-LCG,HKE,UO,Hong Kong Express Airways,VTSP,VHHH,HKT,HKG,2022-11-01 04:15:00.000000 UTC,2022-11-01 07:35:00.000000 UTC
2022-11-01,CPA332,CX332,780A7F,A333,PAX,B-LBE,CPA,CX,Cathay Pacific Airways,VHHH,ZBAA,HKG,PEK,2022-11-01 04:00:00.000000 UTC,2022-11-01 07:30:00.000000 UTC
2022-11-01,CDG8819,SC8819,780AE7,B738,PAX,B-5757,CDG,SC,Shandong Airlines,ZSJN,ZUTF,TNA,TFU,2022-11-01 01:45:00.000000 UTC,2022-11-01 04:25:00.000000 UTC
2022-11-01,CQH6481,9C6481,780DC8,A320,PAX,B-1671,CQH,9C,Spring Airlines,ZGSZ,ZSDY,SZX,DOY,2022-11-01 22:25:00.000000 UTC,2022-11-02 01:20:00.000000 UTC
2022-11-01,CES2791,MU2791,780F91,A320,PAX,B-8496,CES,MU,China Eastern Airlines,ZSNJ,ZGSD,NKG,ZUH,2022-10-31 23:55:00.000000 UTC,2022-11-01 02:35:00.000000 UTC
2022-11-01,CES2785,MU2785,780F91,A320,PAX,B-8496,CES,MU,China Eastern Airlines,ZGSD,ZSNJ,ZUH,NKG,2022-11-01 03:35:00.000000 UTC,2022-11-01 05:50:00.000000 UTC
2022-11-01,CES6349,MU6349,780FED,A321,PAX,B-8572,CES,MU,China Eastern Airlines,ZSPD,ZBDS,PVG,DSN,2022-11-01 02:40:00.000000 UTC,2022-11-01 05:40:00.000000 UTC
2022-11-01,CES9047,MU9047,781088,A321,PAX,B-8649,CES,MU,China Eastern Airlines,ZLXY,ZSQD,XIY,TAO,2022-11-01 06:45:00.000000 UTC,2022-11-01 08:55:00.000000 UTC
2022-11-01,CSN6451,CZ6451,781097,A20N,PAX,B-8671,CSN,CZ,China Southern Airlines,ZSNJ,ZUGY,NKG,KWE,2022-11-01 03:55:00.000000 UTC,2022-11-01 06:25:00.000000 UTC
2022-11-01,CSN3458,CZ3458,781149,A333,PAX,B-8363,CSN,CZ,China Southern Airlines,ZUUU,ZGSZ,CTU,SZX,2022-11-01 03:50:00.000000 UTC,2022-11-01 06:20:00.000000 UTC
2022-11-01,CXA8082,MF8082,7812F2,B738,PAX,B-1370,CXA,MF,Xiamen Airlines,ZSQD,ZSAM,TAO,XMN,2022-11-01 10:25:00.000000 UTC,2022-11-01 13:25:00.000000 UTC
2022-11-01,CSN5365,CZ5365,7815D0,A20N,PAX,B-305C,CSN,CZ,China Southern Airlines,ZYTX,ZPPP,SHE,KMG,2022-11-01 01:15:00.000000 UTC,2022-11-01 06:15:00.000000 UTC
2022-11-01,AMU136,NX136,78164A,A20N,PAX,B-MCL,AMU,NX,Air Macau,VMMC,ZSPD,MFM,PVG,2022-11-01 04:30:00.000000 UTC,2022-11-01 07:40:00.000000 UTC
2022-11-01,CES2756,MU2756,78192E,A20N,PAX,B-30ET,CES,MU,China Eastern Airlines,ZPPP,ZSNJ,KMG,NKG,2022-11-01 07:20:00.000000 UTC,2022-11-01 10:00:00.000000 UTC
2022-11-01,CES2905,MU2905,79A078,A321,PAX,B-2292,CES,MU,China Eastern Airlines,ZSWX,ZUTF,WUX,TFU,2022-10-31 23:50:00.000000 UTC,2022-11-01 03:00:00.000000 UTC
2022-11-01,QFA773,QF773,7C1469,A332,PAX,VH-EBF,QFA,QF,Qantas,YMML,YPPH,MEL,PER,2022-11-01 03:35:00.000000 UTC,2022-11-01 07:35:00.000000 UTC
2022-11-01,VOZ1724,VA1724,7C2BC5,B738,PAX,VH-IXJ,VOZ,VA,Virgin Australia,YPKA,YPPH,KTA,PER,2022-11-01 01:40:00.000000 UTC,2022-11-01 03:40:00.000000 UTC
2022-11-01,QJE1786,QF1786,7C4518,B712,PAX,VH-NXM,QJE,NC,Cobham Aviation Services/Qantaslink,YBBN,YGLA,BNE,GLT,2022-11-01 20:10:00.000000 UTC,2022-11-01 21:20:00.000000 UTC
2022-11-01,QFA81,QF81,7C5325,A333,PAX,VH-QPJ,QFA,QF,Qantas,YSSY,WSSS,SYD,SIN,2022-11-01 01:30:00.000000 UTC,2022-11-01 09:50:00.000000 UTC
2022-11-01,UTY831,QQ831,7C6786,F100,PAX,VH-UQG,UTY,QQ,Alliance Airlines,YBTL,YTMO,TSV,PHQ,2022-11-01 22:00:00.000000 UTC,2022-11-01 23:25:00.000000 UTC
2022-11-01,JST539,JQ539,7C6B40,A320,PAX,VH-VGY,JST,JQ,Jetstar Airways,YSSY,YMML,SYD,MEL,2022-11-01 10:55:00.000000 UTC,2022-11-01 12:25:00.000000 UTC
2022-11-01,QFA1213,QF1213,7C6DE3,B738,PAX,VH-VZP,QFA,QF,Qantas,YPKA,YPPH,KTA,PER,2022-11-01 00:00:00.000000 UTC,2022-11-01 02:00:00.000000 UTC
2022-11-01,QFA576,QF576,7C6DE9,B738,PAX,VH-VZV,QFA,QF,Qantas,YMML,YBHM,MEL,HTI,2022-11-01 22:50:00.000000 UTC,2022-11-02 01:40:00.000000 UTC
2022-11-01,QFA142,QF142,7C6DED,B738,PAX,VH-VZZ,QFA,QF,Qantas,NZAA,YSSY,AKL,SYD,2022-11-01 19:00:00.000000 UTC,2022-11-01 22:35:00.000000 UTC
2022-11-01,VOZ684,VA684,7C7A36,B738,PAX,VH-YFC,VOZ,VA,Virgin Australia,YPPH,YMML,PER,MEL,2022-11-01 03:10:00.000000 UTC,2022-11-01 06:45:00.000000 UTC
2022-11-01,RXA5517,ZL5517,7C8023,SF34,PAX,VH-ZLH,RXA,ZL,Regional Express,YBAM,YBCS,ABM,CNS,2022-10-31 23:30:00.000000 UTC,2022-11-01 01:30:00.000000 UTC
2022-11-01,QFA10,QF10,7C806A,B789,PAX,VH-ZNG,QFA,QF,Qantas,EGLL,YPPH,LHR,PER,2022-10-31 11:50:00.000000 UTC,2022-11-01 04:25:00.000000 UTC
2022-11-01,RXA5719,ZL5719,7C80F5,SF34,PAX,VH-ZRB,RXA,ZL,Regional Express,YROM,YBBN,RMA,BNE,2022-11-01 00:40:00.000000 UTC,2022-11-01 01:55:00.000000 UTC
2022-11-01,AXB193,IX193,80044A,B738,PAX,VT-AXZ,AXB,IX,Air India Express,VILK,OMDB,LKO,DXB,2022-11-01 10:45:00.000000 UTC,2022-11-01 14:55:00.000000 UTC
2022-11-01,AIC213,AI213,8004FE,A319,PAX,VT-SCP,AIC,AI,Air India,VIDP,VNKT,DEL,KTM,2022-11-01 02:00:00.000000 UTC,2022-11-01 03:40:00.000000 UTC
2022-11-01,AIC934,AI934,800738,B788,PAX,VT-ANR,AIC,AI,Air India,OMDB,VOCI,DXB,COK,2022-11-01 09:45:00.000000 UTC,2022-11-01 13:35:00.000000 UTC
2022-11-01,IGO2007,6E2007,8007B3,A320,PAX,VT-IFL,IGO,6E,IndiGo   ,VOMM,VIDP,MAA,DEL,2022-11-01 00:40:00.000000 UTC,2022-11-01 03:35:00.000000 UTC
2022-11-01,IGO6785,6E6785,8008C3,A20N,PAX,VT-ITO,IGO,6E,IndiGo   ,VECC,VEBD,CCU,IXB,2022-11-01 02:25:00.000000 UTC,2022-11-01 03:30:00.000000 UTC
2022-11-01,GOW390,G8390,800B0B,A320,PAX,VT-GOQ,GOW,G8,Go Airlines,VABB,VIJP,BOM,JAI,2022-11-01 00:10:00.000000 UTC,2022-11-01 02:10:00.000000 UTC
2022-11-01,AXB354,IX354,800B99,B738,PAX,VT-GHA,AXB,IX,Air India Express,OMSJ,VOCL,SHJ,CCJ,2022-11-01 08:55:00.000000 UTC,2022-11-01 13:05:00.000000 UTC
2022-11-01,IGO1726,6E1726,800D01,A20N,PAX,VT-IVX,IGO,6E,IndiGo   ,OTHH,VOHS,DOH,HYD,2022-11-01 21:40:00.000000 UTC,2022-11-02 01:35:00.000000 UTC
2022-11-01,VTI826,UK826,800DA1,B738,PAX,VT-TGA,VTI,UK,Vistara,VOMM,VABB,MAA,BOM,2022-11-01 07:00:00.000000 UTC,2022-11-01 09:00:00.000000 UTC
2022-11-01,SEJ354,SG354,800DA2,B738,PAX,VT-SYZ,SEJ,SG,SpiceJet,VABB,VEDG,BOM,RDP,2022-11-01 03:00:00.000000 UTC,2022-11-01 05:30:00.000000 UTC
2022-11-01,IGO7066,6E7066,8.013E+06,AT76,PAX,VT-IXS,IGO,6E,IndiGo   ,VOHS,VOTP,HYD,TIR,2022-11-01 10:15:00.000000 UTC,2022-11-01 11:40:00.000000 UTC
2022-11-01,GOW306,G8306,8.013E+12,A20N,PAX,VT-WJT,GOW,G8,Go Airlines,VABB,VILK,BOM,LKO,2022-11-01 05:25:00.000000 UTC,2022-11-01 07:35:00.000000 UTC
2022-11-01,IGO808,6E808,801400,A21N,PAX,VT-IUX,IGO,6E,IndiGo   ,VABO,VOBL,BDQ,BLR,2022-11-01 12:30:00.000000 UTC,2022-11-01 14:25:00.000000 UTC
2022-11-01,JTA54,NU54,840659,B738,PAX,JA01RK,JTA,NU,Japan Transocean Air,ROAH,RJFF,OKA,FUK,2022-11-01 04:15:00.000000 UTC,2022-11-01 05:55:00.000000 UTC
2022-11-01,JJP351,GK351,840944,A320,PAX,JA02JJ,JJP,GK,Jetstar Japan,RJBB,ROAH,KIX,OKA,2022-10-31 23:45:00.000000 UTC,2022-11-01 02:10:00.000000 UTC
2022-11-01,JTA8,NU8,841BD1,B738,PAX,JA07RK,JTA,NU,Japan Transocean Air,ROAH,RJBB,OKA,KIX,2022-11-01 08:25:00.000000 UTC,2022-11-01 10:20:00.000000 UTC
2022-11-01,ADO79,HD79,842194,B737,PAX,JA09AN,ADO,HD,Air Do,RJTT,RJCM,HND,MMB,2022-11-01 07:45:00.000000 UTC,2022-11-01 09:30:00.000000 UTC
2022-11-01,ANA602,NH602,84655A,A21N,PAX,JA136A,ANA,NH,All Nippon Airways,RJFM,RJTT,KMI,HND,2022-11-01 23:20:00.000000 UTC,2022-11-02 00:55:00.000000 UTC
2022-11-01,ANA452,NH452,846844,A21N,PAX,JA141A,ANA,NH,All Nippon Airways,RJFS,RJTT,HSG,HND,2022-11-01 21:50:00.000000 UTC,2022-11-01 23:25:00.000000 UTC
2022-11-01,JAL493,JL493,85188C,B738,PAX,JA333J,JAL,JL,Japan Airlines,RJTT,RJOK,HND,KCZ,2022-11-01 00:30:00.000000 UTC,2022-11-01 01:55:00.000000 UTC
2022-11-01,ADO20,HD20,861B64,B763,PAX,JA605A,ADO,HD,Air Do,RJCC,RJTT,CTS,HND,2022-11-01 03:20:00.000000 UTC,2022-11-01 05:00:00.000000 UTC
2022-11-01,ANA771,NH771,861E4E,B763,PAX,JA610A,ANA,NH,All Nippon Airways,RJOO,RJCC,ITM,CTS,2022-11-01 23:30:00.000000 UTC,2022-11-02 01:15:00.000000 UTC
2022-11-01,JAL267,JL267,861F00,B763,PAX,JA615J,JAL,JL,Japan Airlines,RJTT,RJOA,HND,HIJ,2022-11-01 10:55:00.000000 UTC,2022-11-01 12:20:00.000000 UTC
2022-11-01,ANA396,NH396,86796C,B738,PAX,JA71AN,ANA,NH,All Nippon Airways,RJSY,RJTT,SYO,HND,2022-10-31 23:45:00.000000 UTC,2022-11-01 00:50:00.000000 UTC
2022-11-01,ANA766,NH766,86835A,B772,PAX,JA744A,ANA,NH,All Nippon Airways,ROAH,RJOO,OKA,ITM,2022-11-01 05:10:00.000000 UTC,2022-11-01 07:05:00.000000 UTC
2022-11-01,ANA703,NH703,86DA5C,B738,PAX,JA83AN,ANA,NH,All Nippon Airways,RJGG,RJCC,NGO,CTS,2022-11-01 00:35:00.000000 UTC,2022-11-01 02:20:00.000000 UTC
2022-11-01,ANA816,NH816,86EBB6,B789,PAX,JA886A,ANA,NH,All Nippon Airways,WMKK,RJAA,KUL,NRT,2022-11-01 00:00:00.000000 UTC,2022-11-01 06:45:00.000000 UTC
2022-11-01,AJX802,NQ802,86EFB0,B789,PAX,JA899A,ANA,NH,All Nippon Airways,WSSS,RJAA,SIN,NRT,2022-10-31 22:40:00.000000 UTC,2022-11-01 05:35:00.000000 UTC
2022-11-01,AIQ3160,FD3160,880452,A320,PAX,HS-ABR,AIQ,FD,Thai AirAsia,VTCC,VTSP,CNX,HKT,2022-11-01 23:25:00.000000 UTC,2022-11-02 01:15:00.000000 UTC
2022-11-01,AIQ609,FD609,880843,A320,PAX,HS-BBC,AIQ,FD,Thai AirAsia,VDPP,VTBD,PNH,DMK,2022-11-01 02:10:00.000000 UTC,2022-11-01 03:20:00.000000 UTC
2022-11-01,AIQ3184,FD3184,880859,A20N,PAX,HS-BBY,AIQ,FD,Thai AirAsia,VTBD,VTSF,DMK,NST,2022-11-01 04:10:00.000000 UTC,2022-11-01 05:25:00.000000 UTC
2022-11-01,AIQ3208,FD3208,880859,A20N,PAX,HS-BBY,AIQ,FD,Thai AirAsia,VTCT,VTBD,CEI,DMK,2022-11-01 09:45:00.000000 UTC,2022-11-01 11:20:00.000000 UTC
2022-11-01,AIQ3030,FD3030,880C48,A20N,PAX,HS-CBH,AIQ,FD,Thai AirAsia,VTSP,VTBD,HKT,DMK,2022-11-01 01:30:00.000000 UTC,2022-11-01 02:50:00.000000 UTC
2022-11-01,THA639,TG639,885102,A359,PAX,HS-THB,THA,TG,Thai Airways,VHHH,VTBS,HKG,BKK,2022-11-01 10:55:00.000000 UTC,2022-11-01 13:40:00.000000 UTC
2022-11-01,THA917,TG917,88516C,B77W,PAX,HS-TKL,THA,TG,Thai Airways,EGLL,VTBS,LHR,BKK,2022-11-01 21:35:00.000000 UTC,2022-11-02 09:00:00.000000 UTC
2022-11-01,THD550,WE550,885307,A320,PAX,HS-TXG,THD,WE,Thai Smile,VTBS,VVTS,BKK,SGN,2022-11-01 00:40:00.000000 UTC,2022-11-01 02:15:00.000000 UTC
2022-11-01,HVN1464,VN1464,8880AB,A321,PAX,VN-A399,HVN,VN,Vietnam Airlines,VVTS,VVCA,SGN,VCL,2022-11-01 08:10:00.000000 UTC,2022-11-01 09:40:00.000000 UTC
2022-11-01,HVN1276,VN1276,8880D5,A321,PAX,VN-A612,HVN,VN,Vietnam Airlines,VVTS,VVTX,SGN,THD,2022-11-01 05:35:00.000000 UTC,2022-11-01 07:40:00.000000 UTC
2022-11-01,HVN31,VN31,8.88E+04,B789,PAX,VN-A863,HVN,VN,Vietnam Airlines,VVTS,EDDF,SGN,FRA,2022-11-01 16:25:00.000000 UTC,2022-11-02 05:30:00.000000 UTC
2022-11-01,HVN218,VN218,8.88E+07,A359,PAX,VN-A886,HVN,VN,Vietnam Airlines,VVTS,VVNB,SGN,HAN,2022-11-01 11:00:00.000000 UTC,2022-11-01 13:10:00.000000 UTC
2022-11-01,VJC148,VJ148,88811A,A321,PAX,VN-A667,VJC,VJ,VietJet Air,VVTS,VVNB,SGN,HAN,2022-11-01 09:30:00.000000 UTC,2022-11-01 11:40:00.000000 UTC
2022-11-01,VJC975,VJ975,88811C,A320,PAX,VN-A672,VJC,VJ,VietJet Air,RKSI,VVPQ,ICN,PQC,2022-11-01 16:45:00.000000 UTC,2022-11-01 22:35:00.000000 UTC
2022-11-01,HVN244,VN244,88812B,B789,PAX,VN-A871,HVN,VN,Vietnam Airlines,VVTS,VVNB,SGN,HAN,2022-11-01 02:00:00.000000 UTC,2022-11-01 04:15:00.000000 UTC
2022-11-01,VJC963,VJ963,88813C,A321,PAX,VN-A633,VJC,VJ,VietJet Air,RKSI,VVNB,ICN,HAN,2022-10-31 21:25:00.000000 UTC,2022-11-01 02:30:00.000000 UTC
2022-11-01,VJC814,VJ814,888151,A321,PAX,VN-A639,VJC,VJ,VietJet Air,WSSS,VVTS,SIN,SGN,2022-11-01 08:55:00.000000 UTC,2022-11-01 11:05:00.000000 UTC
2022-11-01,VJC868,VJ868,888155,A321,PAX,VN-A647,VJC,VJ,VietJet Air,VVTS,RKPK,SGN,PUS,2022-11-01 17:35:00.000000 UTC,2022-11-01 22:45:00.000000 UTC
2022-11-01,HVN1622,VN1622,88816C,A21N,PAX,VN-A621,HVN,VN,Vietnam Airlines,VVPC,VVNB,UIH,HAN,2022-11-01 06:25:00.000000 UTC,2022-11-01 08:15:00.000000 UTC
2022-11-01,BAV224,QH224,88819A,B789,PAX,VN-A829,BAV,QH,Bamboo Airways,VVTS,VVNB,SGN,HAN,2022-11-01 03:50:00.000000 UTC,2022-11-01 06:05:00.000000 UTC
2022-11-01,ETD327,EY327,89625C,A320,PAX,A6-EIN,ETD,EY,Etihad Airways,OMAA,OEDF,AUH,DMM,2022-11-01 10:35:00.000000 UTC,2022-11-01 12:00:00.000000 UTC
2022-11-01,ABY195,G9195,8962D0,A320,PAX,A6-ANA,ABY,G9,Air Arabia,OMSJ,OEAB,SHJ,AHB,2022-11-01 07:20:00.000000 UTC,2022-11-01 10:15:00.000000 UTC
2022-11-01,UAE9918,EK9918,89631D,B77L,CAR,A6-EFM,UAE,EK,Emirates,SEQM,TJBQ,UIO,BQN,2022-11-01 20:10:00.000000 UTC,2022-11-01 23:45:00.000000 UTC
2022-11-01,ETD204,EY204,8963CC,B77W,PAX,A6-ETS,ETD,EY,Etihad Airways,OMAA,VABB,AUH,BOM,2022-11-01 10:50:00.000000 UTC,2022-11-01 13:40:00.000000 UTC
2022-11-01,ABY549,G9549,896401,A320,PAX,A6-AOB,ABY,G9,Air Arabia,OPKC,OMSJ,KHI,SHJ,2022-10-31 21:40:00.000000 UTC,2022-10-31 23:50:00.000000 UTC
2022-11-01,UAE527,EK527,89644A,B77W,PAX,A6-EPU,UAE,EK,Emirates,VOHS,OMDB,HYD,DXB,2022-11-01 04:30:00.000000 UTC,2022-11-01 08:25:00.000000 UTC
2022-11-01,MDA351,AE351,89914A,AT76,PAX,B-16855,MDA,AE,Mandarin Airlines,RCKH,RCQC,KHH,MZG,2022-11-01 10:10:00.000000 UTC,2022-11-01 10:50:00.000000 UTC
2022-11-01,CTV341,QG341,8A03AE,A320,PAX,PK-GLT,CTV,QG,Citilink,WAAA,WIII,UPG,CGK,2022-11-01 22:00:00.000000 UTC,2022-11-02 00:15:00.000000 UTC
2022-11-01,LNI680,JT680,8A03E2,B738,PAX,PK-LKV,LNI,JT,Lion Air ,WARR,WAGG,SUB,PKY,2022-11-01 04:20:00.000000 UTC,2022-11-01 05:40:00.000000 UTC
2022-11-01,GIA656,GA656,8A043B,B738,PAX,PK-GNF,GIA,GA,Garuda Indonesia,WIII,WAJJ,CGK,DJJ,2022-11-01 17:05:00.000000 UTC,2022-11-01 22:10:00.000000 UTC
2022-11-01,CTV991,QG991,8A04A5,A320,PAX,PK-GQA,CTV,QG,Citilink,WAOO,WIII,BDJ,CGK,2022-11-01 06:15:00.000000 UTC,2022-11-01 07:55:00.000000 UTC
2022-11-01,BTK7519,ID7519,8A0520,A320,PAX,PK-LAY,BTK,ID,Batik Air,WIHH,WARR,HLP,SUB,2022-11-01 10:45:00.000000 UTC,2022-11-01 12:15:00.000000 UTC
2022-11-01,LNI690,JT690,8A0599,B738,PAX,PK-LPL,LNI,JT,Lion Air ,WIII,WARR,CGK,SUB,2022-11-01 20:40:00.000000 UTC,2022-11-01 22:10:00.000000 UTC
